user_id;variant;converted;session_duration_sec;device;traffic_source
U-2647;A;0;90;Mobile;Paid
U-2648;B;0;249;Mobile;Organic
U-2649;A;0;22;Web;Organic
U-2650;A;0;153;Mobile;Paid
U-2651;A;0;178;Web;Referral
U-2652;B;0;123;Mobile;Referral
U-2653;A;0;170;Mobile;Organic
U-2654;B;0;209;Web;Organic
U-2655;A;0;281;Mobile;Paid
U-2656;B;1;175;Web;Referral
U-2657;A;0;79;Web;Paid
U-2658;B;1;63;Mobile;Paid
U-2659;B;0;165;Web;Referral
U-2660;A;0;289;Web;Paid
U-2661;A;0;100;Web;Paid
U-2662;A;0;103;Web;Paid
U-2663;B;1;274;Web;Referral
U-2664;B;0;152;Web;Organic
U-2665;B;0;227;Mobile;Paid
U-2666;A;0;228;Mobile;Organic
U-2667;A;1;68;Web;Paid
U-2668;A;0;246;Mobile;Referral
U-2669;A;1;258;Web;Paid
U-2670;A;0;196;Web;Paid
U-2671;A;0;199;Mobile;Paid
U-2672;B;0;17;Web;Paid
U-2673;A;0;144;Mobile;Referral
U-2674;B;0;276;Web;Referral
U-2675;A;0;101;Web;Paid
U-2676;A;1;14;Mobile;Paid
U-2677;A;1;274;Mobile;Organic
U-2678;B;0;285;Mobile;Paid
U-2679;A;0;292;Mobile;Organic
U-2680;A;0;30;Mobile;Paid
U-2681;B;0;65;Web;Paid
U-2682;B;0;221;Mobile;Organic
U-2683;B;0;36;Mobile;Paid
U-2684;B;0;234;Mobile;Paid
U-2685;A;0;195;Web;Referral
U-2686;A;0;226;Mobile;Paid
U-2687;B;0;92;Mobile;Organic
U-2688;A;0;223;Web;Organic
U-2689;A;0;24;Mobile;Paid
U-2690;B;0;102;Mobile;Organic
U-2691;B;0;126;Mobile;Paid
U-2692;B;0;123;Mobile;Paid
U-2693;B;0;163;Mobile;Referral
U-2694;A;0;199;Mobile;Referral
U-2695;A;0;97;Web;Paid
U-2696;A;0;256;Mobile;Paid
U-2697;B;0;202;Mobile;Paid
U-2698;B;0;14;Web;Paid
U-2699;B;1;218;Mobile;Paid
U-2700;A;0;191;Mobile;Organic
U-2701;A;0;163;Web;Paid
U-2702;A;1;85;Web;Paid
U-2703;A;0;71;Mobile;Paid
U-2704;A;0;228;Mobile;Paid
U-2705;B;0;295;Web;Referral
U-2706;A;0;94;Web;Paid
U-2707;A;0;240;Web;Organic
U-2708;A;0;136;Mobile;Referral
U-2709;B;0;211;Mobile;Paid
U-2710;A;0;140;Mobile;Paid
U-2711;A;0;195;Web;Referral
U-2712;B;0;136;Web;Paid
U-2713;A;0;202;Web;Referral
U-2714;A;1;136;Mobile;Organic
U-2715;A;0;208;Mobile;Organic
U-2716;B;0;204;Web;Organic
U-2717;B;0;271;Web;Referral
U-2718;A;0;18;Mobile;Referral
U-2719;A;1;68;Mobile;Organic
U-2720;B;0;86;Web;Paid
U-2721;B;0;129;Web;Referral
U-2722;A;0;101;Mobile;Referral
U-2723;A;0;175;Web;Referral
U-2724;B;0;189;Web;Paid
U-2725;B;0;158;Mobile;Organic
U-2726;A;0;200;Mobile;Paid
U-2727;B;1;270;Mobile;Paid
U-2728;B;0;119;Mobile;Referral
U-2729;A;0;139;Web;Referral
U-2730;B;0;224;Mobile;Paid
U-2731;A;0;102;Web;Paid
U-2732;B;0;35;Mobile;Paid
U-2733;B;0;135;Web;Paid
U-2734;B;0;208;Mobile;Organic
U-2735;B;1;230;Mobile;Organic
U-2736;A;0;240;Mobile;Organic
U-2737;A;0;173;Mobile;Organic
U-2738;B;0;279;Web;Paid
U-2739;A;0;285;Web;Paid
U-2740;A;0;267;Mobile;Organic
U-2741;A;0;274;Mobile;Organic
U-2742;A;1;174;Mobile;Organic
U-2743;A;0;201;Mobile;Organic
U-2744;A;0;262;Web;Referral
U-2745;A;0;276;Mobile;Paid
U-2746;A;0;37;Mobile;Organic
U-2747;A;0;66;Mobile;Organic
U-2748;A;0;39;Mobile;Paid
U-2749;B;0;237;Web;Referral
U-2750;A;0;136;Mobile;Paid
U-2751;B;0;246;Web;Organic
U-2752;A;0;28;Mobile;Organic
U-2753;A;0;222;Web;Organic
U-2754;A;0;294;Web;Referral
U-2755;B;0;91;Web;Organic
U-2756;A;0;211;Web;Organic
U-2757;A;0;258;Web;Paid
U-2758;A;0;106;Mobile;Paid
U-2759;A;0;115;Web;Paid
U-2760;A;0;165;Mobile;Paid
U-2761;A;0;145;Mobile;Referral
U-2762;B;0;156;Mobile;Paid
U-2763;B;0;140;Web;Organic
U-2764;A;0;35;Web;Organic
U-2765;A;0;241;Web;Paid
U-2766;B;0;27;Mobile;Referral
U-2767;A;0;28;Web;Organic
U-2768;B;0;103;Mobile;Organic
U-2769;A;0;211;Mobile;Organic
U-2770;B;0;203;Mobile;Paid
U-2771;A;0;47;Mobile;Referral
U-2772;A;1;187;Mobile;Paid
U-2773;A;0;133;Mobile;Paid
U-2774;B;0;100;Mobile;Paid
U-2775;A;0;56;Mobile;Referral
U-2776;A;0;205;Mobile;Organic
U-2777;B;0;184;Web;Paid
U-2778;B;0;169;Web;Referral
U-2779;B;1;141;Mobile;Referral
U-2780;B;0;162;Mobile;Paid
U-2781;A;0;201;Web;Paid
U-2782;B;0;224;Web;Paid
U-2783;B;0;34;Mobile;Referral
U-2784;A;1;85;Web;Organic
U-2785;A;1;192;Mobile;Referral
U-2786;A;0;208;Web;Paid
U-2787;A;0;104;Web;Organic
U-2788;A;0;45;Mobile;Paid
U-2789;B;0;270;Mobile;Paid
U-2790;A;0;76;Mobile;Paid
U-2791;A;0;71;Mobile;Organic
U-2792;A;0;74;Web;Paid
U-2793;B;0;134;Mobile;Paid
U-2794;B;0;105;Web;Paid
U-2795;B;0;121;Web;Referral
U-2796;A;0;218;Mobile;Organic
U-2797;A;0;15;Mobile;Paid
U-2798;A;1;266;Mobile;Paid
U-2799;A;0;293;Web;Organic
U-2800;B;0;233;Mobile;Referral
U-2801;B;0;273;Mobile;Paid
U-2802;A;0;225;Web;Referral
U-2803;B;0;195;Mobile;Organic
U-2804;A;0;36;Mobile;Paid
U-2805;B;0;92;Mobile;Paid
U-2806;A;0;256;Mobile;Paid
U-2807;B;0;28;Mobile;Paid
U-2808;B;0;208;Mobile;Paid
U-2809;A;0;225;Mobile;Paid
U-2810;A;0;81;Web;Paid
U-2811;B;1;130;Web;Paid
U-2812;A;0;104;Web;Paid
U-2813;A;0;142;Web;Paid
U-2814;B;1;37;Mobile;Referral
U-2815;B;0;286;Mobile;Paid
U-2816;B;0;231;Mobile;Paid
U-2817;A;0;234;Web;Paid
U-2818;A;1;293;Web;Organic
U-2819;A;0;113;Mobile;Paid
U-2820;B;1;185;Mobile;Organic
U-2821;B;0;109;Web;Organic
U-2822;A;0;37;Mobile;Referral
U-2823;A;0;38;Mobile;Paid
U-2824;B;1;109;Mobile;Paid
U-2825;B;0;10;Mobile;Paid
U-2826;A;0;37;Web;Organic
U-2827;A;0;65;Mobile;Paid
U-2828;A;0;118;Mobile;Referral
U-2829;A;0;40;Mobile;Organic
U-2830;B;0;159;Web;Referral
U-2831;A;0;259;Mobile;Referral
U-2832;B;0;139;Web;Organic
U-2833;A;0;123;Web;Organic
U-2834;B;0;21;Mobile;Referral
U-2835;A;0;75;Mobile;Organic
U-2836;B;0;217;Mobile;Paid
U-2837;A;1;261;Mobile;Paid
U-2838;B;0;43;Mobile;Paid
U-2839;A;1;16;Web;Organic
U-2840;B;0;209;Mobile;Organic
U-2841;B;1;39;Web;Paid
U-2842;A;0;262;Web;Paid
U-2843;A;0;210;Mobile;Paid
U-2844;A;0;248;Web;Organic
U-2845;A;0;265;Web;Paid
U-2846;B;0;285;Mobile;Paid
U-2847;B;0;55;Mobile;Organic
U-2848;A;0;71;Mobile;Paid
U-2849;B;0;126;Web;Paid
U-2850;B;0;16;Web;Paid
U-2851;A;1;113;Mobile;Paid
U-2852;A;0;136;Mobile;Referral
U-2853;B;0;268;Mobile;Organic
U-2854;B;1;290;Mobile;Paid
U-2855;B;0;209;Mobile;Paid
U-2856;B;0;128;Mobile;Referral
U-2857;A;0;72;Mobile;Organic
U-2858;A;0;225;Mobile;Organic
U-2859;A;0;69;Web;Organic
U-2860;A;0;206;Web;Paid
U-2861;A;0;200;Web;Paid
U-2862;B;0;240;Mobile;Paid
U-2863;B;0;176;Mobile;Organic
U-2864;A;0;93;Mobile;Organic
U-2865;B;1;278;Mobile;Referral
U-2866;A;1;15;Mobile;Paid
U-2867;B;0;15;Mobile;Organic
U-2868;A;1;47;Mobile;Referral
U-2869;B;0;59;Web;Paid
U-2870;A;0;118;Web;Paid
U-2871;A;0;155;Mobile;Paid
U-2872;B;0;182;Mobile;Paid
U-2873;B;1;33;Web;Referral
U-2874;A;0;90;Web;Paid
U-2875;A;0;125;Mobile;Paid
U-2876;B;0;299;Mobile;Referral
U-2877;B;1;116;Web;Paid
U-2878;A;0;278;Mobile;Paid
U-2879;B;0;110;Web;Referral
U-2880;A;0;16;Web;Organic
U-2881;B;0;123;Mobile;Paid
U-2882;B;0;32;Mobile;Referral
U-2883;B;0;27;Web;Paid
U-2884;B;0;151;Web;Paid
U-2885;B;0;272;Web;Paid
U-2886;A;0;242;Mobile;Referral
U-2887;B;0;285;Web;Paid
U-2888;A;0;97;Mobile;Paid
U-2889;A;0;196;Web;Organic
U-2890;B;0;187;Mobile;Organic
U-2891;A;0;146;Web;Organic
U-2892;A;0;142;Mobile;Organic
U-2893;A;1;138;Mobile;Paid
U-2894;A;0;64;Mobile;Paid
U-2895;A;1;206;Web;Paid
U-2896;A;0;125;Mobile;Paid
U-2897;B;0;196;Mobile;Paid
U-2898;B;0;209;Mobile;Paid
U-2899;B;0;85;Mobile;Paid
U-2900;A;0;201;Web;Paid
U-2901;A;0;265;Web;Paid
U-2902;A;0;138;Mobile;Referral
U-2903;B;0;264;Mobile;Organic
U-2904;A;0;93;Web;Paid
U-2905;A;0;159;Mobile;Organic
U-2906;B;0;285;Mobile;Paid
U-2907;A;0;178;Mobile;Organic
U-2908;B;0;246;Mobile;Paid
U-2909;A;0;144;Web;Referral
U-2910;A;0;94;Web;Paid
U-2911;A;0;137;Mobile;Paid
U-2912;B;0;81;Mobile;Organic
U-2913;B;0;283;Mobile;Paid
U-2914;A;1;106;Web;Organic
U-2915;B;0;152;Mobile;Referral
U-2916;A;0;96;Mobile;Referral
U-2917;B;0;41;Mobile;Paid
U-2918;B;1;182;Mobile;Organic
U-2919;B;0;68;Mobile;Paid
U-2920;B;0;134;Mobile;Referral
U-2921;A;0;232;Mobile;Organic
U-2922;A;1;148;Web;Organic
U-2923;B;0;179;Web;Organic
U-2924;B;0;41;Mobile;Paid
U-2925;A;0;69;Mobile;Paid
U-2926;B;0;278;Mobile;Paid
U-2927;A;0;263;Mobile;Organic
U-2928;B;0;45;Mobile;Paid
U-2929;B;0;97;Mobile;Organic
U-2930;B;1;67;Mobile;Paid
U-2931;B;1;203;Mobile;Paid
U-2932;A;0;188;Mobile;Referral
U-2933;A;1;30;Web;Organic
U-2934;B;0;158;Mobile;Organic
U-2935;A;0;131;Mobile;Referral
U-2936;A;1;87;Mobile;Referral
U-2937;A;1;225;Web;Organic
U-2938;B;1;79;Web;Organic
U-2939;A;0;293;Mobile;Organic
U-2940;B;0;183;Mobile;Paid
U-2941;A;0;121;Mobile;Referral
U-2942;B;0;161;Mobile;Referral
U-2943;A;0;192;Mobile;Referral
U-2944;B;0;233;Mobile;Paid
U-2945;B;0;51;Mobile;Paid
U-2946;B;0;116;Mobile;Paid
U-2947;B;0;279;Web;Referral
U-2948;B;1;237;Mobile;Paid
U-2949;B;0;126;Mobile;Referral
U-2950;A;0;106;Web;Paid
U-2951;A;0;169;Web;Referral
U-2952;B;1;207;Mobile;Organic
U-2953;A;1;203;Mobile;Organic
U-2954;A;0;222;Web;Paid
U-2955;A;0;196;Web;Paid
U-2956;B;1;236;Web;Organic
U-2957;A;0;87;Mobile;Paid
U-2958;A;0;220;Mobile;Paid
U-2959;A;0;23;Mobile;Paid
U-2960;B;0;253;Mobile;Referral
U-2961;A;0;166;Mobile;Organic
U-2962;A;0;99;Mobile;Organic
U-2963;A;0;101;Mobile;Referral
U-2964;A;1;175;Mobile;Referral
U-2965;B;0;271;Mobile;Referral
U-2966;A;0;194;Web;Paid
U-2967;B;0;286;Web;Paid
U-2968;B;0;261;Mobile;Referral
U-2969;A;0;16;Mobile;Organic
U-2970;B;1;238;Mobile;Paid
U-2971;A;0;160;Web;Paid
U-2972;B;0;52;Mobile;Paid
U-2973;A;1;124;Mobile;Organic
U-2974;B;0;55;Mobile;Referral
U-2975;B;0;219;Mobile;Paid
U-2976;A;0;145;Mobile;Organic
U-2977;A;0;75;Mobile;Referral
U-2978;B;0;34;Web;Organic
U-2979;A;0;96;Mobile;Referral
U-2980;B;0;160;Web;Paid
U-2981;B;1;77;Mobile;Paid
U-2982;A;0;250;Web;Paid
U-2983;A;0;280;Web;Referral
U-2984;A;1;47;Web;Paid
U-2985;A;0;243;Mobile;Paid
U-2986;B;0;70;Web;Paid
U-2987;A;1;79;Mobile;Paid
U-2988;A;0;131;Mobile;Organic
U-2989;B;1;61;Mobile;Paid
U-2990;B;0;226;Web;Organic
U-2991;B;0;201;Web;Paid
U-2992;B;0;261;Mobile;Organic
U-2993;B;0;290;Mobile;Paid
U-2994;A;0;240;Mobile;Organic
U-2995;A;0;278;Web;Paid
U-2996;B;0;34;Web;Paid
U-2997;B;0;226;Mobile;Paid
U-2998;B;0;186;Web;Organic
U-2999;B;0;25;Mobile;Organic
U-3000;A;0;15;Mobile;Paid
U-3001;A;1;286;Mobile;Paid
U-3002;A;0;101;Mobile;Paid
U-3003;B;0;177;Web;Referral
U-3004;A;0;216;Web;Paid
U-3005;B;1;293;Mobile;Paid
U-3006;A;0;201;Web;Paid
U-3007;B;0;203;Mobile;Referral
U-3008;B;0;44;Mobile;Paid
U-3009;A;0;169;Web;Paid
U-3010;A;0;37;Mobile;Paid
U-3011;A;0;103;Web;Organic
U-3012;A;0;70;Mobile;Paid
U-3013;A;0;105;Mobile;Paid
U-3014;B;0;267;Mobile;Paid
U-3015;B;0;222;Web;Referral
U-3016;A;0;195;Web;Organic
U-3017;A;0;290;Mobile;Paid
U-3018;A;0;183;Web;Organic
U-3019;B;0;96;Mobile;Referral
U-3020;B;0;108;Web;Organic
U-3021;A;0;90;Mobile;Paid
U-3022;B;0;280;Web;Organic
U-3023;A;1;216;Web;Referral
U-3024;B;0;103;Mobile;Paid
U-3025;B;0;90;Web;Referral
U-3026;A;0;137;Mobile;Referral
U-3027;A;0;68;Mobile;Organic
U-3028;A;0;128;Mobile;Paid
U-3029;B;0;117;Web;Paid
U-3030;A;0;171;Mobile;Paid
U-3031;A;0;150;Mobile;Paid
U-3032;A;0;211;Mobile;Paid
U-3033;A;0;53;Mobile;Referral
U-3034;B;0;243;Web;Paid
U-3035;A;1;153;Mobile;Paid
U-3036;B;0;146;Mobile;Organic
U-3037;B;0;131;Mobile;Paid
U-3038;A;0;294;Mobile;Paid
U-3039;A;0;244;Web;Paid
U-3040;A;0;225;Mobile;Paid
U-3041;A;0;156;Mobile;Paid
U-3042;B;0;24;Web;Organic
U-3043;B;0;192;Mobile;Paid
U-3044;B;1;249;Mobile;Paid
U-3045;A;0;223;Mobile;Paid
U-3046;B;0;184;Mobile;Paid
U-3047;B;0;292;Mobile;Paid
U-3048;B;0;33;Mobile;Paid
U-3049;A;0;83;Mobile;Referral
U-3050;B;0;141;Mobile;Paid
U-3051;B;0;296;Web;Organic
U-3052;A;0;245;Mobile;Paid
U-3053;B;0;129;Web;Paid
U-3054;A;1;114;Mobile;Organic
U-3055;A;1;141;Mobile;Organic
U-3056;A;0;207;Web;Paid
U-3057;B;1;284;Web;Paid
U-3058;A;0;98;Mobile;Organic
U-3059;B;0;126;Mobile;Organic
U-3060;B;0;97;Mobile;Organic
U-3061;A;0;123;Mobile;Paid
U-3062;B;0;250;Web;Organic
U-3063;A;0;130;Web;Paid
U-3064;B;0;11;Mobile;Referral
U-3065;A;0;226;Web;Organic
U-3066;B;0;59;Mobile;Paid
U-3067;A;0;57;Web;Organic
U-3068;A;0;215;Mobile;Organic
U-3069;B;0;241;Mobile;Paid
U-3070;A;0;152;Mobile;Organic
U-3071;B;0;190;Mobile;Referral
U-3072;A;0;190;Web;Organic
U-3073;A;0;291;Web;Referral
U-3074;A;0;95;Mobile;Organic
U-3075;B;0;215;Mobile;Organic
U-3076;A;0;60;Mobile;Referral
U-3077;A;0;109;Web;Paid
U-3078;B;1;149;Web;Paid
U-3079;A;0;81;Web;Paid
U-3080;B;0;140;Mobile;Organic
U-3081;B;0;91;Mobile;Organic
U-3082;A;0;182;Web;Paid
U-3083;A;0;143;Mobile;Organic
U-3084;B;0;275;Web;Organic
U-3085;B;1;272;Mobile;Organic
U-3086;B;0;178;Web;Paid
U-3087;A;0;79;Mobile;Organic
U-3088;A;0;215;Web;Organic
U-3089;B;0;150;Web;Paid
U-3090;A;0;155;Web;Referral
U-3091;A;0;115;Mobile;Paid
U-3092;A;0;216;Web;Paid
U-3093;A;0;108;Mobile;Paid
U-3094;B;0;10;Mobile;Paid
U-3095;A;0;97;Mobile;Organic
U-3096;B;0;11;Web;Paid
U-3097;B;1;147;Mobile;Paid
U-3098;A;0;71;Mobile;Paid
U-3099;A;0;134;Web;Paid
U-3100;B;0;161;Mobile;Paid
U-3101;B;0;138;Mobile;Paid
U-3102;A;0;150;Web;Referral
U-3103;B;1;70;Mobile;Paid
U-3104;B;0;127;Mobile;Paid
U-3105;B;0;37;Mobile;Paid
U-3106;B;0;95;Mobile;Paid
U-3107;B;0;151;Web;Referral
U-3108;A;1;18;Web;Paid
U-3109;A;0;167;Mobile;Organic
U-3110;B;0;11;Web;Referral
U-3111;B;0;33;Mobile;Organic
U-3112;A;0;248;Web;Paid
U-3113;A;0;213;Mobile;Organic
U-3114;A;0;121;Mobile;Paid
U-3115;A;0;43;Web;Organic
U-3116;A;0;36;Mobile;Paid
U-3117;B;0;278;Web;Organic
U-3118;B;0;99;Web;Referral
U-3119;A;0;189;Mobile;Organic
U-3120;A;1;275;Mobile;Paid
U-3121;A;0;37;Web;Paid
U-3122;B;0;132;Mobile;Organic
U-3123;B;1;201;Mobile;Organic
U-3124;A;1;34;Web;Referral
U-3125;B;0;147;Mobile;Paid
U-3126;A;0;158;Mobile;Paid
U-3127;B;0;211;Web;Paid
U-3128;A;0;138;Mobile;Referral
U-3129;A;0;111;Mobile;Paid
U-3130;B;0;154;Web;Organic
U-3131;A;0;137;Web;Paid
U-3132;B;0;83;Web;Paid
U-3133;A;0;137;Mobile;Referral
U-3134;A;0;216;Mobile;Organic
U-3135;A;0;213;Web;Paid
U-3136;A;0;48;Mobile;Referral
U-3137;A;0;14;Mobile;Referral
U-3138;B;0;159;Web;Organic
U-3139;B;0;104;Web;Paid
U-3140;A;0;43;Mobile;Paid
U-3141;A;0;114;Mobile;Paid
U-3142;A;0;214;Web;Paid
U-3143;A;0;251;Mobile;Paid
U-3144;B;1;79;Web;Paid
U-3145;A;0;32;Mobile;Paid
U-3146;A;0;89;Mobile;Paid
U-3147;B;0;177;Web;Referral
U-3148;A;0;201;Mobile;Paid
U-3149;B;0;144;Mobile;Organic
U-3150;B;0;142;Web;Paid
U-3151;A;0;76;Web;Paid
U-3152;B;0;72;Mobile;Organic
U-3153;B;0;240;Web;Referral
U-3154;B;1;104;Mobile;Referral
U-3155;A;0;252;Mobile;Organic
U-3156;A;0;183;Web;Referral
U-3157;B;0;276;Web;Organic
U-3158;B;0;46;Mobile;Paid
U-3159;A;0;96;Web;Paid
U-3160;A;0;118;Mobile;Paid
U-3161;B;0;93;Web;Referral
U-3162;A;0;71;Web;Organic
U-3163;A;0;194;Mobile;Referral
U-3164;B;0;20;Web;Organic
U-3165;B;0;111;Mobile;Organic
U-3166;B;0;235;Web;Paid
U-3167;A;0;202;Web;Organic
U-3168;B;0;123;Mobile;Paid
U-3169;B;0;240;Web;Paid
U-3170;B;0;33;Mobile;Referral
U-3171;A;0;106;Web;Paid
U-3172;A;0;210;Web;Paid
U-3173;B;0;33;Mobile;Paid
U-3174;A;0;29;Web;Paid
U-3175;A;0;135;Mobile;Organic
U-3176;A;1;294;Mobile;Paid
U-3177;A;0;66;Mobile;Paid
U-3178;B;0;150;Mobile;Paid
U-3179;A;0;265;Mobile;Paid
U-3180;B;0;265;Web;Organic
U-3181;A;0;271;Web;Paid
U-3182;B;1;47;Web;Organic
U-3183;A;0;61;Web;Organic
U-3184;A;0;98;Web;Organic
U-3185;B;0;20;Web;Paid
U-3186;B;0;54;Web;Paid
U-3187;A;0;181;Mobile;Organic
U-3188;B;0;236;Mobile;Paid
U-3189;B;0;25;Mobile;Organic
U-3190;B;0;75;Mobile;Paid
U-3191;B;0;226;Mobile;Paid
U-3192;A;0;140;Mobile;Referral
U-3193;B;0;225;Web;Referral
U-3194;A;0;12;Mobile;Referral
U-3195;A;1;82;Mobile;Referral
U-3196;A;0;293;Mobile;Paid
U-3197;A;0;94;Mobile;Paid
U-3198;A;0;263;Mobile;Referral
U-3199;A;0;147;Mobile;Paid
U-3200;A;0;74;Web;Organic
U-3201;A;1;158;Mobile;Paid
U-3202;A;1;245;Mobile;Paid
U-3203;A;0;80;Web;Paid
U-3204;A;0;252;Mobile;Organic
U-3205;A;0;216;Web;Paid
U-3206;A;1;34;Web;Organic
U-3207;A;0;172;Web;Paid
U-3208;B;0;208;Mobile;Referral
U-3209;A;0;90;Mobile;Organic
U-3210;A;0;144;Web;Referral
U-3211;B;0;262;Web;Referral
U-3212;A;1;61;Mobile;Paid
U-3213;A;0;170;Web;Paid
U-3214;A;0;293;Mobile;Referral
U-3215;B;0;194;Web;Paid
U-3216;A;0;52;Mobile;Organic
U-3217;B;0;30;Mobile;Paid
U-3218;B;1;166;Mobile;Paid
U-3219;A;0;234;Web;Paid
U-3220;B;0;21;Web;Referral
U-3221;B;0;79;Mobile;Referral
U-3222;B;0;163;Mobile;Organic
U-3223;B;0;29;Mobile;Paid
U-3224;A;0;90;Web;Paid
U-3225;A;0;21;Web;Paid
U-3226;A;0;150;Mobile;Paid
U-3227;B;0;278;Mobile;Organic
U-3228;A;0;103;Web;Organic
U-3229;A;1;292;Mobile;Paid
U-3230;A;0;277;Mobile;Paid
U-3231;A;0;220;Mobile;Referral
U-3232;A;0;190;Web;Organic
U-3233;B;1;125;Mobile;Organic
U-3234;A;0;89;Mobile;Paid
U-3235;A;0;121;Web;Referral
U-3236;A;0;259;Web;Paid
U-3237;A;0;80;Mobile;Organic
U-3238;B;0;95;Mobile;Paid
U-3239;B;0;29;Mobile;Paid
U-3240;A;0;163;Web;Organic
U-3241;A;0;37;Mobile;Paid
U-3242;A;0;107;Web;Referral
U-3243;A;0;20;Mobile;Referral
U-3244;A;0;168;Mobile;Paid
U-3245;A;1;215;Web;Organic
U-3246;B;0;96;Web;Paid
U-3247;A;0;286;Mobile;Organic
U-3248;B;0;263;Web;Referral
U-3249;A;0;214;Mobile;Paid
U-3250;A;0;141;Mobile;Organic
U-3251;A;0;89;Mobile;Paid
U-3252;B;0;88;Mobile;Referral
U-3253;B;0;285;Mobile;Organic
U-3254;B;0;240;Mobile;Organic
U-3255;B;0;20;Web;Organic
U-3256;A;0;119;Mobile;Paid
U-3257;B;1;158;Mobile;Referral
U-3258;A;0;168;Web;Organic
U-3259;B;0;143;Mobile;Referral
U-3260;B;0;102;Mobile;Organic
U-3261;A;0;59;Mobile;Organic
U-3262;A;0;285;Mobile;Paid
U-3263;A;1;81;Mobile;Paid
U-3264;B;0;18;Mobile;Organic
U-3265;B;0;29;Web;Paid
U-3266;B;0;174;Mobile;Referral
U-3267;B;0;297;Web;Paid
U-3268;B;0;135;Mobile;Paid
U-3269;B;0;75;Mobile;Paid
U-3270;A;0;245;Web;Paid
U-3271;A;1;237;Web;Paid
U-3272;B;1;178;Mobile;Paid
U-3273;B;0;67;Mobile;Paid
U-3274;B;0;268;Mobile;Referral
U-3275;B;1;284;Web;Paid
U-3276;B;0;72;Web;Paid
U-3277;A;0;142;Web;Paid
U-3278;A;0;159;Web;Paid
U-3279;B;0;273;Mobile;Referral
U-3280;B;0;17;Mobile;Referral
U-3281;A;0;209;Web;Paid
U-3282;A;0;138;Web;Paid
U-3283;A;0;88;Mobile;Paid
U-3284;A;0;241;Web;Paid
U-3285;B;0;267;Mobile;Paid
U-3286;B;0;18;Mobile;Referral
U-3287;A;0;241;Mobile;Paid
U-3288;A;0;15;Mobile;Referral
U-3289;A;1;67;Mobile;Organic
U-3290;A;0;146;Web;Referral
U-3291;B;0;245;Web;Paid
U-3292;A;0;235;Mobile;Referral
U-3293;A;0;132;Web;Organic
U-3294;B;0;40;Mobile;Referral
U-3295;A;0;110;Mobile;Paid
U-3296;A;0;240;Web;Referral
U-3297;A;0;34;Mobile;Paid
U-3298;B;0;70;Mobile;Organic
U-3299;B;0;138;Web;Organic
U-3300;B;0;48;Web;Paid
U-3301;A;0;172;Web;Organic
U-3302;A;0;141;Mobile;Paid
U-3303;A;0;222;Mobile;Paid
U-3304;B;0;215;Web;Paid
U-3305;A;0;160;Web;Organic
U-3306;B;0;232;Web;Paid
U-3307;B;0;177;Mobile;Paid
U-3308;A;0;48;Mobile;Organic
U-3309;A;0;273;Mobile;Paid
U-3310;B;0;85;Web;Referral
U-3311;B;1;21;Mobile;Paid
U-3312;B;0;65;Mobile;Referral
U-3313;B;1;97;Web;Paid
U-3314;B;0;229;Web;Paid
U-3315;B;1;44;Web;Paid
U-3316;B;0;153;Mobile;Organic
U-3317;B;0;41;Mobile;Paid
U-3318;B;0;27;Mobile;Organic
U-3319;A;0;184;Mobile;Referral
U-3320;A;0;133;Mobile;Organic
U-3321;A;0;134;Mobile;Paid
U-3322;B;0;128;Mobile;Organic
U-3323;A;0;262;Web;Paid
U-3324;A;0;127;Web;Paid
U-3325;B;0;208;Mobile;Referral
U-3326;B;0;295;Mobile;Organic
U-3327;B;0;182;Web;Paid
U-3328;A;0;217;Mobile;Organic
U-3329;B;0;102;Web;Referral
U-3330;A;0;129;Web;Paid
U-3331;A;0;177;Web;Paid
U-3332;B;0;195;Mobile;Paid
U-3333;B;0;61;Mobile;Organic
U-3334;A;1;226;Mobile;Organic
U-3335;B;0;243;Web;Paid
U-3336;A;0;137;Mobile;Organic
U-3337;A;0;17;Mobile;Organic
U-3338;B;0;288;Web;Organic
U-3339;A;0;188;Mobile;Paid
U-3340;B;0;17;Mobile;Referral
U-3341;A;0;167;Mobile;Paid
U-3342;A;0;199;Mobile;Paid
U-3343;B;0;167;Mobile;Referral
U-3344;A;0;290;Web;Paid
U-3345;B;0;75;Mobile;Paid
U-3346;A;0;277;Mobile;Paid
U-3347;B;0;179;Mobile;Referral
U-3348;B;0;80;Mobile;Organic
U-3349;B;0;268;Web;Referral
U-3350;A;0;76;Mobile;Organic
U-3351;A;0;75;Mobile;Paid
U-3352;B;0;147;Mobile;Paid
U-3353;B;0;260;Mobile;Paid
U-3354;B;0;256;Web;Organic
U-3355;A;1;297;Web;Organic
U-3356;A;0;49;Web;Organic
U-3357;B;0;135;Web;Referral
U-3358;A;0;49;Mobile;Paid
U-3359;A;0;133;Web;Referral
U-3360;A;1;264;Web;Organic
U-3361;A;0;287;Mobile;Paid
U-3362;B;1;218;Web;Organic
U-3363;B;0;183;Mobile;Paid
U-3364;B;0;93;Mobile;Organic
U-3365;B;0;63;Mobile;Referral
U-3366;B;0;171;Mobile;Paid
U-3367;A;0;73;Mobile;Paid
U-3368;A;0;71;Web;Organic
U-3369;B;1;299;Mobile;Paid
U-3370;A;0;189;Web;Organic
U-3371;B;0;219;Web;Paid
U-3372;A;0;157;Mobile;Organic
U-3373;A;0;169;Web;Organic
